GeoID,Sex,Cancer,Years,PopTot,Cases,AAIR,LCI,UCI,W_PopTot,W_Cases,W_AAIR,W_LCI,W_UCI,B_PopTot,B_Cases,B_AAIR,B_LCI,B_UCI,H_PopTot,H_Cases,H_AAIR,H_LCI,H_UCI,API_PopTot,API_Cases,API_AAIR,API_LCI,API_UCI,AIAN_PopTot,AIAN_Cases,AIAN_AAIR,AIAN_LCI,AIAN_UCI,GeoName,GeoType
A9040za,Both,AllSite,10yrs,560998,3635,464.4,448.7,480.5,473722,3353,472.9,456.1,490.3,16112,52,318.7,236.3,420.8,54524,154,384.0,318.3,458.5,15842,44,280.9,199.5,384.8,798,,,,,Warren 2,Zone
A9040za,Female,AllSite,10yrs,283749,1864,458.4,436.5,481.1,240903,1710,464.4,440.9,488.8,7684,30,355.7,237.7,513.5,26867,92,409.9,323.7,511.0,7860,22,335.9,199.7,525.3,434,,,,,Warren 2,Zone
A9040za,Male,AllSite,10yrs,277249,1771,480.7,457.6,504.8,232818,1643,490.8,466.1,516.6,8428,22,311.7,185.6,491.6,27657,62,394.3,282.4,531.3,7982,22,247.9,153.7,387.1,364,,,,,Warren 2,Zone
A9041za,Both,AllSite,10yrs,551012,3422,565.8,546.2,585.8,374623,2809,605.6,582.4,629.5,32845,207,548.6,474.3,631.8,97962,225,423.7,361.0,493.1,45031,155,341.7,288.0,402.4,552,,,,,Monmouth 10,Zone
A9041za,Female,AllSite,10yrs,271563,1702,543.0,516.5,570.5,189622,1406,585.2,553.3,618.4,15436,83,423.4,334.9,529.8,44201,115,396.9,321.5,483.6,22067,88,376.9,299.7,468.4,237,,,,,Monmouth 10,Zone
A9041za,Male,AllSite,10yrs,279449,1720,612.3,582.2,643.6,185001,1403,650.5,615.2,687.4,17409,124,733.8,600.6,888.1,53760,110,479.3,373.1,602.5,22964,67,320.3,244.2,411.9,315,,,,,Monmouth 10,Zone
A9042za,Both,AllSite,10yrs,622839,3104,435.6,420.0,451.7,177995,1368,503.5,475.3,533.1,205573,1024,441.4,413.8,470.3,214301,597,332.6,304.6,362.4,23859,60,225.0,169.9,293.1,1111,,,,,Union 5,Zone
A9042za,Female,AllSite,10yrs,322170,1562,397.9,377.8,418.7,89224,684,481.2,442.2,523.3,110840,520,385.4,352.1,421.3,108889,311,316.0,280.4,354.8,12556,31,203.9,136.7,296.4,661,,,,,Union 5,Zone
A9042za,Male,AllSite,10yrs,300669,1542,490.6,465.3,516.9,88772,684,541.1,499.2,586.0,94732,504,526.6,478.8,577.8,105412,286,363.0,316.6,413.9,11303,29,270.3,175.8,397.0,450,,,,,Union 5,Zone
A9043za,Both,AllSite,10yrs,589434,2341,430.8,412.8,449.4,26276,107,282.6,230.0,344.8,463077,2001,464.9,443.7,486.9,78359,188,348.1,295.4,406.9,18131,26,182.7,111.2,280.7,3591,,,,,Newark 3,Zone
A9043za,Female,AllSite,10yrs,320468,1225,393.5,371.1,416.8,13964,45,212.3,153.1,289.8,254819,1080,429.2,403.0,456.7,40687,83,287.5,223.0,364.1,9087,,,,,1912,,,,,Newark 3,Zone
A9043za,Male,AllSite,10yrs,268965,1116,488.7,458.4,520.4,12312,62,363.5,274.1,475.3,208259,921,527.5,491.1,565.8,37672,105,421.4,336.0,521.2,9044,,,,,1679,,,,,Newark 3,Zone
A9044za,Both,AllSite,10yrs,570170,1083,497.0,465.7,529.7,489783,880,546.5,507.8,587.0,12520,65,486.1,366.6,632.9,65570,110,307.1,247.2,376.0,2111,,,,,187,,,,,Ocean 4,Zone
A9044za,Female,AllSite,10yrs,273296,551,486.1,444.0,530.8,235212,443,527.0,475.3,582.3,6308,35,507.4,342.2,725.7,30676,63,355.6,266.0,463.7,1041,,,,,59,,,,,Ocean 4,Zone
A9044za,Male,AllSite,10yrs,296874,532,537.8,487.9,591.0,254571,437,612.9,549.0,681.3,6212,30,457.8,295.6,681.2,34894,47,265.5,187.5,362.6,1069,,,,,128,,,,,Ocean 4,Zone
A9045za,Both,AllSite,10yrs,615455,4444,546.4,529.8,563.4,508732,3980,547.5,529.7,565.7,28030,161,599.9,505.8,706.4,62637,197,463.4,393.3,541.5,15490,65,421.5,308.8,560.3,566,,,,,Ocean 5,Zone
A9045za,Female,AllSite,10yrs,317257,2147,509.9,487.4,533.2,261444,1907,511.0,486.7,536.3,15361,88,553.2,439.3,687.8,32126,107,451.4,360.6,557.0,8099,31,378.8,236.7,573.0,227,,,,,Ocean 5,Zone
A9045za,Male,AllSite,10yrs,298198,2297,601.5,576.3,627.6,247289,2073,601.9,575.2,629.6,12669,73,1270.6,397.3,2712.7,30511,90,501.0,389.7,631.5,7391,34,1008.3,466.8,1791.9,339,,,,,Ocean 5,Zone
A9046za,Both,AllSite,10yrs,639954,4032,490.4,474.8,506.3,459666,3432,521.9,503.6,540.8,14407,67,456.2,349.8,585.4,66563,234,423.2,367.4,484.8,98937,240,257.7,224.6,294.3,381,,,,,Bergen 12,Zone
A9046za,Female,AllSite,10yrs,327906,2051,474.2,453.0,496.2,234446,1730,510.0,484.3,536.8,7570,27,354.7,225.1,532.6,34142,135,452.7,375.9,540.1,51552,145,280.3,234.8,332.3,195,,,,,Bergen 12,Zone
A9046za,Male,AllSite,10yrs,312048,1981,516.0,492.8,540.1,225220,1702,545.8,519.0,573.6,6837,40,733.3,437.1,1135.6,32420,99,391.2,312.4,482.8,47385,95,234.8,188.0,290.3,186,,,,,Bergen 12,Zone
A9047za,Both,AllSite,10yrs,545678,3544,451.0,435.5,467.0,297110,2546,471.5,450.9,493.1,83780,554,510.6,466.5,558.0,139246,325,322.7,286.0,362.7,24356,71,251.4,193.5,321.9,1186,,,,,Atlantic 5,Zone
A9047za,Female,AllSite,10yrs,285823,1813,431.6,410.5,453.5,154886,1300,464.4,434.8,495.8,45670,275,444.0,389.4,504.5,71443,179,329.4,279.8,384.9,13193,36,244.9,169.1,344.5,631,,,,,Atlantic 5,Zone
A9047za,Male,AllSite,10yrs,259855,1731,480.4,457.1,504.7,142224,1246,488.6,459.4,519.6,38110,279,613.8,540.0,695.3,67803,146,313.7,260.5,374.3,11163,35,270.5,182.2,429.1,554,,,,,Atlantic 5,Zone
A9048za,Both,AllSite,10yrs,584255,3149,427.0,411.9,442.5,238417,2023,491.9,468.5,516.2,20136,70,388.0,297.4,497.2,210768,626,350.4,322.8,379.8,114185,379,314.3,282.3,349.1,748,,,,,Bergen 7,Zone
A9048za,Female,AllSite,10yrs,292613,1639,417.2,396.5,438.8,121090,1042,485.9,452.6,521.3,9861,38,481.8,326.7,681.2,101630,340,340.4,304.8,379.1,59597,204,323.5,278.4,374.0,434,,,,,Bergen 7,Zone
A9048za,Male,AllSite,10yrs,291642,1510,449.6,426.9,473.2,117327,981,512.5,479.0,547.9,10275,32,362.0,234.2,532.3,109138,286,386.9,340.8,437.2,54588,175,305.0,260.3,355.5,314,,,,,Bergen 7,Zone
A9049za,Both,AllSite,10yrs,593883,3924,531.8,514.8,549.3,468437,3330,541.3,522.5,560.7,68262,358,492.4,438.9,550.6,36231,109,531.3,418.8,662.8,19837,87,392.7,312.5,487.8,1116,,,,,Gloucester 4,Zone
A9049za,Female,AllSite,10yrs,304539,1950,496.6,474.1,520.0,240088,1644,506.6,481.4,532.9,36122,179,426.7,362.9,498.8,17525,62,513.6,377.8,681.9,10232,48,397.0,290.4,532.0,571,,,,,Gloucester 4,Zone
A9049za,Male,AllSite,10yrs,289344,1974,587.0,560.3,614.7,228349,1686,593.9,564.7,624.2,32140,179,616.3,518.5,726.7,18706,47,578.4,385.6,823.9,9605,39,421.1,286.6,594.6,545,,,,,Gloucester 4,Zone
A9050za,Both,AllSite,10yrs,531499,3513,515.0,497.6,532.8,417817,3107,521.7,502.7,541.2,39893,156,504.2,414.9,606.0,55301,176,480.6,404.5,566.2,17817,48,296.5,215.7,397.6,671,,,,,Warren 1,Zone
A9050za,Female,AllSite,10yrs,270442,1737,487.1,463.7,511.4,213874,1538,495.2,469.4,522.2,20243,69,431.2,322.3,563.3,26945,99,522.9,417.4,645.7,9030,22,223.2,137.5,346.1,351,,,,,Warren 1,Zone
A9050za,Male,AllSite,10yrs,261057,1776,556.2,529.8,583.7,203944,1569,561.3,532.8,591.1,19650,87,604.6,454.3,785.6,28356,77,489.1,360.9,644.2,8787,26,414.4,256.6,626.6,320,,,,,Warren 1,Zone
A9051za,Both,AllSite,10yrs,635386,4140,462.4,447.9,477.4,488551,3626,487.7,471.0,504.9,17808,62,396.0,300.9,511.1,72349,244,359.1,314.1,408.8,55973,151,256.7,214.8,304.5,705,,,,,Passaic 9,Zone
A9051za,Female,AllSite,10yrs,329046,2101,440.4,420.5,461.0,253689,1809,459.2,436.4,483.1,9356,40,515.8,357.4,717.7,37126,138,351.8,293.7,418.0,28549,90,289.3,229.1,360.9,326,,,,,Passaic 9,Zone
A9051za,Male,AllSite,10yrs,306340,2039,503.8,481.6,526.9,234862,1817,537.9,512.5,564.3,8452,22,331.9,201.6,511.9,35224,106,396.4,318.7,486.6,27423,61,213.2,160.6,278.0,378,,,,,Passaic 9,Zone
A9052za,Both,AllSite,10yrs,574251,3554,487.9,471.7,504.7,373633,2805,502.4,483.2,522.3,104614,472,494.3,449.4,542.3,47489,124,457.0,369.5,557.3,47763,106,269.1,215.0,332.3,753,,,,,Burlington 5,Zone
A9052za,Female,AllSite,10yrs,282668,1763,454.9,433.1,477.5,189897,1408,474.1,448.2,501.4,48032,219,411.0,357.5,470.5,20690,62,406.7,302.5,533.4,23627,58,280.1,208.4,368.1,422,,,,,Burlington 5,Zone
A9052za,Male,AllSite,10yrs,291584,1791,536.8,511.7,562.9,183736,1397,544.0,515.0,574.4,56582,253,636.2,555.4,725.2,26799,62,543.0,393.5,725.0,24136,48,298.8,202.0,433.9,331,,,,,Burlington 5,Zone
A9053za,Both,AllSite,10yrs,675654,4208,479.7,464.7,495.0,551308,3641,482.2,466.0,499.0,23428,143,536.3,447.3,638.0,61160,219,423.0,367.4,484.4,39167,149,380.8,317.8,452.9,591,,,,,Union 7,Zone
A9053za,Female,AllSite,10yrs,346307,2121,456.4,436.2,477.3,280796,1843,464.1,441.8,487.4,11532,71,503.4,385.1,647.3,32088,106,357.9,292.1,434.1,21617,86,370.7,289.8,468.5,274,,,,,Union 7,Zone
A9053za,Male,AllSite,10yrs,329346,2087,517.8,495.1,541.4,270512,1798,514.8,490.4,540.2,11897,72,578.2,446.6,736.3,29071,113,590.9,478.2,720.4,17549,63,390.5,294.6,507.9,317,,,,,Union 7,Zone
A9054za,Both,AllSite,10yrs,597398,5006,549.7,533.9,565.8,408542,4184,572.4,553.6,591.7,34988,180,453.5,386.3,529.7,68632,263,492.3,432.9,557.3,84374,322,390.9,346.2,439.9,862,,,,,Middlesex 13,Zone
A9054za,Female,AllSite,10yrs,304109,2499,526.7,505.0,549.3,210899,2108,558.4,532.0,586.1,17627,87,391.2,309.5,489.8,33244,119,440.9,359.2,534.8,41804,167,389.9,329.0,459.4,536,,,,,Middlesex 13,Zone
A9054za,Male,AllSite,10yrs,293289,2507,584.9,561.7,609.0,197643,2076,597.4,570.5,625.4,17361,93,589.5,459.0,744.9,35388,144,591.8,492.7,703.6,42570,155,403.0,337.7,477.5,326,,,,,Middlesex 13,Zone
A9055za,Both,AllSite,10yrs,561674,1597,429.7,408.2,451.9,139980,576,446.6,408.4,487.7,64773,397,631.1,568.5,698.8,312757,533,362.8,326.0,402.2,43425,77,238.2,184.3,303.7,739,,,,,Middlesex 5,Zone
A9055za,Female,AllSite,10yrs,275215,809,407.5,379.4,437.1,68951,279,413.6,360.8,472.2,37030,214,590.4,510.8,678.8,146667,277,365.3,315.2,420.5,22155,36,232.9,158.0,333.6,413,,,,,Middlesex 5,Zone
A9055za,Male,AllSite,10yrs,286459,788,471.8,437.5,508.0,71029,297,502.1,444.1,566.0,27743,183,723.8,614.3,846.7,166090,256,369.2,315.0,429.2,21270,41,291.1,201.2,407.8,326,,,,,Middlesex 5,Zone
A9056za,Both,AllSite,10yrs,705108,2432,336.8,323.4,350.5,137253,581,387.7,356.3,421.3,21392,54,303.0,223.1,405.0,508496,1711,325.2,309.8,341.1,37229,56,191.8,140.7,255.8,739,,,,,Hudson 11,Zone
A9056za,Female,AllSite,10yrs,349869,1231,323.8,305.7,342.6,66447,285,384.0,339.5,432.9,9538,25,285.4,178.0,436.5,254328,880,312.3,291.8,333.9,19165,32,211.7,137.4,311.9,391,,,,,Hudson 11,Zone
A9056za,Male,AllSite,10yrs,355239,1201,366.4,345.6,388.1,70805,296,408.5,362.4,458.9,11854,29,448.6,221.6,779.5,254168,831,355.3,331.1,380.6,18064,24,177.8,108.9,275.8,347,,,,,Hudson 11,Zone
A9057za,Both,AllSite,10yrs,528573,3011,476.1,458.9,493.8,194860,1768,525.6,499.5,552.8,72832,396,522.8,470.6,579.2,249498,797,381.1,354.4,409.3,9487,24,233.5,145.5,356.4,1897,,,,,Cumberland 3,Zone
A9057za,Female,AllSite,10yrs,274464,1490,433.7,411.3,456.9,103001,865,474.8,440.2,511.9,38486,212,517.8,448.2,595.2,126615,399,355.3,320.8,392.5,5372,,,,,989,,,,,Cumberland 3,Zone
A9057za,Male,AllSite,10yrs,254110,1521,531.5,504.6,559.5,91859,903,593.6,553.8,636.0,34346,184,517.1,441.7,602.0,122882,398,416.7,374.6,462.1,4115,16,395.5,213.4,668.9,908,,,,,Cumberland 3,Zone
A9058za,Both,AllSite,10yrs,688166,3658,429.6,415.4,444.2,350858,2707,484.8,465.3,505.0,65658,251,418.5,364.9,477.6,172936,407,357.1,317.9,399.5,98021,253,233.1,204.3,265.0,694,,,,,Somerset 3,Zone
A9058za,Female,AllSite,10yrs,344370,1820,413.0,393.5,433.1,177061,1339,476.3,448.4,505.8,34485,119,327.3,268.0,395.9,81840,214,346.8,297.3,401.8,50671,131,239.8,198.6,287.3,311,,,,,Somerset 3,Zone
A9058za,Male,AllSite,10yrs,343796,1838,454.8,433.6,476.8,173797,1368,499.7,472.3,528.6,31172,132,601.8,488.6,731.8,91096,193,384.3,319.8,456.7,47349,122,234.6,193.5,282.3,382,,,,,Somerset 3,Zone
A9059za,Both,AllSite,10yrs,602485,5056,499.5,484.6,514.8,486951,4562,511.3,494.8,528.3,24098,83,343.3,266.6,434.3,60630,228,428.2,373.5,488.3,29740,108,313.3,255.6,380.7,1066,,,,,Ocean 9,Zone
A9059za,Female,AllSite,10yrs,315779,2633,485.9,465.1,507.5,256097,2367,496.1,472.8,520.3,12065,49,377.5,272.6,508.7,31453,125,404.4,335.1,483.7,15589,66,366.8,283.0,468.7,574,,,,,Ocean 9,Zone
A9059za,Male,AllSite,10yrs,286706,2423,529.2,507.4,551.9,230854,2195,544.0,519.9,569.0,12033,34,326.6,193.8,508.1,29177,103,470.4,380.1,574.4,14151,42,255.0,178.5,355.2,492,,,,,Ocean 9,Zone
A9060za,Both,AllSite,10yrs,661223,3938,458.2,443.5,473.3,346161,2635,501.5,481.1,522.5,166495,776,421.2,390.4,453.9,80430,232,338.4,293.8,387.7,66888,244,331.6,290.1,377.5,1249,,,,,Other Essex 7,Zone
A9060za,Female,AllSite,10yrs,343606,1971,421.3,402.0,441.4,177514,1316,478.3,450.3,507.8,89138,368,346.2,309.5,386.2,41099,134,339.6,283.1,404.0,35298,141,348.1,291.4,413.3,557,,,,,Other Essex 7,Zone
A9060za,Male,AllSite,10yrs,317617,1967,520.6,497.2,544.9,168647,1319,544.8,514.5,576.7,77357,408,571.0,512.3,634.4,39331,98,375.3,291.7,474.3,31590,103,312.9,253.6,382.0,692,,,,,Other Essex 7,Zone
A9061za,Both,AllSite,10yrs,639329,3228,465.2,448.4,482.4,391800,2460,497.5,476.6,519.0,34520,168,529.3,445.2,624.6,44744,157,526.4,433.7,631.4,167589,406,308.8,275.8,344.6,676,,,,,Somerset 5,Zone
A9061za,Female,AllSite,10yrs,324592,1673,450.8,428.6,473.9,197558,1248,486.9,458.5,516.8,18455,82,471.4,369.8,592.3,22493,89,526.6,403.1,672.9,85780,241,329.5,284.5,379.6,306,,,,,Somerset 5,Zone
A9061za,Male,AllSite,10yrs,314736,1555,496.8,470.2,524.5,194242,1212,525.6,493.6,559.3,16064,86,652.5,489.8,848.9,22250,68,763.1,415.8,1240.5,81810,165,293.0,243.8,349.0,370,,,,,Somerset 5,Zone
A9062za,Both,AllSite,10yrs,570205,3835,468.5,453.1,484.2,406842,3126,485.9,467.9,504.6,43016,239,492.5,430.9,560.7,38334,135,488.2,406.8,580.1,81207,288,307.2,272.0,345.9,806,,,,,Camden 4,Zone
A9062za,Female,AllSite,10yrs,296914,1941,448.0,427.1,469.7,210196,1551,457.4,432.8,483.2,22992,125,443.7,367.3,532.1,19824,80,496.6,389.4,623.3,43553,172,344.2,293.5,401.6,350,,,,,Camden 4,Zone
A9062za,Male,AllSite,10yrs,273291,1894,503.8,480.7,527.8,196646,1575,532.8,505.6,561.2,20023,114,593.8,484.8,720.0,18510,55,623.6,454.2,827.2,37654,116,262.5,216.2,316.4,456,,,,,Camden 4,Zone
A9063za,Both,AllSite,10yrs,620794,4340,488.3,473.2,503.7,447050,3484,509.5,491.6,527.8,78064,506,455.4,415.2,498.9,41004,110,396.2,322.5,480.6,53394,193,351.7,302.3,407.0,1281,,,,,Camden 5,Zone
A9063za,Female,AllSite,10yrs,320555,2140,456.1,435.8,477.2,229118,1706,481.3,456.8,506.9,42027,261,414.0,362.1,472.0,20966,49,318.5,229.1,428.9,27805,111,397.3,324.4,481.8,639,,,,,Camden 5,Zone
A9063za,Male,AllSite,10yrs,300239,2200,537.1,514.2,560.7,217932,1778,552.8,526.3,580.4,36037,245,538.0,471.2,612.3,20039,61,521.0,392.8,674.3,25589,82,310.7,244.4,389.7,643,,,,,Camden 5,Zone
A9064za,Both,AllSite,10yrs,608827,3307,442.4,427.0,458.2,407396,2420,467.6,448.6,487.3,107865,576,406.4,372.4,442.8,57315,161,340.1,287.0,399.8,35322,97,282.0,227.8,345.4,929,,,,,Other Essex 6,Zone
A9064za,Female,AllSite,10yrs,319975,1671,403.8,384.1,424.4,207587,1221,446.0,420.4,472.9,60824,290,335.8,295.9,380.1,31237,87,293.5,233.5,364.2,19728,57,275.0,207.1,358.6,598,,,,,Other Essex 6,Zone
A9064za,Male,AllSite,10yrs,288852,1636,502.5,477.7,528.3,199809,1199,501.9,472.8,532.4,47040,286,546.9,482.5,617.5,26078,74,441.4,335.6,567.0,15593,40,305.4,215.6,419.3,331,,,,,Other Essex 6,Zone
A9065za,Both,AllSite,10yrs,682295,3625,484.4,468.1,501.0,346113,2584,543.9,522.0,566.5,42182,208,539.7,460.3,628.4,123096,229,364.6,301.9,434.9,170155,559,369.9,337.5,404.5,749,,,,,Mercer 6,Zone
A9065za,Female,AllSite,10yrs,346890,1874,465.2,443.7,487.5,178245,1310,518.0,488.6,549.0,22003,97,470.9,374.3,584.1,60077,121,329.4,261.7,407.5,86146,326,406.4,360.4,456.7,419,,,,,Mercer 6,Zone
A9065za,Male,AllSite,10yrs,335405,1751,520.1,494.5,546.7,167868,1274,593.9,559.9,629.5,20180,111,640.3,497.4,809.2,63019,108,1148.5,175.7,3098.3,84008,233,332.8,287.8,382.8,330,,,,,Mercer 6,Zone
A9066za,Both,AllSite,10yrs,601471,3517,491.1,474.5,508.0,398895,2808,501.5,482.3,521.3,44264,325,524.7,465.1,590.2,140281,315,407.1,358.0,460.7,16960,37,255.5,172.8,362.8,1070,,,,,Monmouth 5,Zone
A9066za,Female,AllSite,10yrs,301238,1710,455.7,433.5,478.7,202602,1349,464.1,438.0,491.3,23329,172,493.4,413.7,585.0,65985,158,373.7,312.8,442.6,8704,24,271.7,170.4,413.0,619,,,,,Monmouth 5,Zone
A9066za,Male,AllSite,10yrs,300233,1807,541.3,515.9,567.7,196294,1459,551.4,522.3,581.8,20936,153,577.9,485.6,683.7,74296,157,467.9,386.2,560.1,8256,,,,,451,,,,,Monmouth 5,Zone
A9067za,Both,AllSite,10yrs,571063,2157,391.2,374.5,408.5,74473,631,483.1,441.3,528.3,45109,189,415.1,355.9,481.5,435694,1281,365.1,344.3,386.7,15096,36,171.7,119.0,242.2,691,,,,,Middlesex 8,Zone
A9067za,Female,AllSite,10yrs,288037,1090,364.8,343.1,387.5,39374,309,439.5,382.4,503.7,22791,91,351.5,281.0,435.0,217406,661,346.7,320.0,375.1,8199,20,170.7,100.0,276.7,267,,,,,Middlesex 8,Zone
A9067za,Male,AllSite,10yrs,283026,1067,438.5,411.3,466.9,35098,322,556.2,492.3,627.4,22318,98,539.2,429.6,666.8,218289,620,396.7,363.4,432.2,6897,16,209.8,118.2,347.2,424,,,,,Middlesex 8,Zone
A9068za,Both,AllSite,10yrs,652136,4851,507.6,492.8,522.6,473266,4116,517.5,500.8,534.7,62331,360,555.0,497.6,617.2,87451,228,394.1,339.6,454.4,28340,111,332.1,272.0,402.3,748,,,,,Mercer 3,Zone
A9068za,Female,AllSite,10yrs,338331,2398,468.1,448.5,488.5,245327,2029,481.5,458.7,505.2,33753,182,490.7,420.3,569.8,44550,118,354.3,290.3,427.7,14431,57,322.0,240.4,424.0,271,,,,,Mercer 3,Zone
A9068za,Male,AllSite,10yrs,313805,2453,569.8,546.9,593.5,227940,2087,574.9,549.5,601.3,28578,178,653.8,557.0,763.2,42901,110,442.0,348.4,551.5,13909,54,459.7,326.9,625.9,477,,,,,Mercer 3,Zone
A9069za,Both,AllSite,10yrs,593315,3585,517.2,499.7,535.2,492359,3177,514.8,496.2,533.9,47879,197,569.7,485.7,663.5,31570,87,589.3,453.8,748.6,20745,76,395.2,307.4,500.1,762,,,,,Gloucester 3,Zone
A9069za,Female,AllSite,10yrs,305733,1843,495.7,472.3,519.9,251029,1632,499.2,474.0,525.6,26434,97,485.2,387.0,599.8,17151,53,696.3,490.4,949.8,10714,44,412.0,295.8,559.6,406,,,,,Gloucester 3,Zone
A9069za,Male,AllSite,10yrs,287581,1742,558.4,531.1,586.7,241330,1545,550.7,522.1,580.5,21445,100,687.4,544.7,854.0,14419,34,470.2,308.7,687.7,10031,32,411.5,270.8,595.1,356,,,,,Gloucester 3,Zone
A9070za,Both,AllSite,10yrs,566551,2387,449.0,430.4,468.1,76245,562,520.4,474.1,570.3,212829,1263,465.8,439.7,493.2,261514,475,352.3,313.4,394.3,14656,48,369.1,254.4,515.0,1307,,,,,Union 9,Zone
A9070za,Female,AllSite,10yrs,279240,1208,421.8,397.7,446.9,37394,287,542.7,475.2,617.7,115650,631,408.7,376.4,443.3,117114,249,351.8,302.1,406.9,8335,28,349.4,224.8,519.9,746,,,,,Union 9,Zone
A9070za,Male,AllSite,10yrs,287311,1179,498.3,468.0,530.1,38851,275,513.9,448.6,586.7,97179,632,555.4,510.9,602.8,144400,226,383.0,315.4,459.4,6320,20,891.6,189.4,2195.4,561,,,,,Union 9,Zone
A9071za,Both,AllSite,10yrs,592734,3908,513.6,496.9,530.6,492536,3546,527.9,509.9,546.5,16239,56,357.2,266.9,467.8,64179,203,447.9,382.9,520.1,16911,55,273.3,203.3,360.7,2869,,,,,Passaic 1,Zone
A9071za,Female,AllSite,10yrs,297271,1915,485.8,463.5,509.0,245961,1725,499.3,474.8,524.8,8030,20,266.0,159.2,416.4,32024,119,495.1,404.4,599.0,9776,35,291.9,198.9,415.2,1480,,,,,Passaic 1,Zone
A9071za,Male,AllSite,10yrs,295463,1993,555.9,530.3,582.5,246575,1821,569.2,541.8,597.8,8209,36,499.8,345.4,699.9,32155,84,440.8,337.2,564.1,7134,20,262.5,145.6,438.1,1390,,,,,Passaic 1,Zone
A9072za,Both,AllSite,10yrs,608363,4322,518.6,502.6,535.1,477985,3726,536.8,518.7,555.5,35025,204,492.6,424.6,568.6,60589,194,396.0,339.1,459.4,33902,153,371.5,312.2,439.4,861,,,,,Monmouth 3,Zone
A9072za,Female,AllSite,10yrs,311641,2163,499.9,477.8,522.9,244165,1873,526.7,501.3,553.2,18265,100,444.1,357.4,546.3,30657,98,363.5,290.8,448.4,18147,77,359.2,278.4,457.1,406,,,,,Monmouth 3,Zone
A9072za,Male,AllSite,10yrs,296722,2159,550.6,526.8,575.3,233821,1853,559.1,532.9,586.4,16759,104,585.2,469.6,720.3,29932,96,450.1,358.5,556.7,15755,76,404.3,314.9,512.5,456,,,,,Monmouth 3,Zone
A9073za,Both,AllSite,10yrs,636606,3566,464.3,448.7,480.3,479863,2946,477.3,459.6,495.5,35315,183,410.1,351.3,476.5,59316,172,380.4,319.8,448.6,61506,213,367.2,316.1,424.3,607,,,,,Union 8,Zone
A9073za,Female,AllSite,10yrs,325816,1793,443.6,422.5,465.4,244388,1449,451.3,427.3,476.4,19070,95,385.9,308.4,478.2,30801,105,410.0,327.8,505.7,31250,126,432.1,352.9,524.0,307,,,,,Union 8,Zone
A9073za,Male,AllSite,10yrs,310791,1773,497.6,474.1,522.1,235475,1497,517.0,490.2,544.8,16245,88,461.3,367.9,572.1,28515,67,352.6,264.6,458.6,30256,87,319.8,251.1,401.8,300,,,,,Union 8,Zone
A9074za,Both,AllSite,10yrs,645438,3792,454.7,439.9,469.8,297889,2405,500.4,479.2,522.4,153602,696,394.7,365.3,426.0,127804,394,369.3,331.7,409.8,65251,231,334.3,291.6,381.7,892,,,,,Union 4,Zone
A9074za,Female,AllSite,10yrs,332997,1964,437.7,417.9,458.3,154194,1211,482.0,452.4,513.3,81927,370,366.3,329.1,406.8,62019,218,386.7,335.4,443.4,34352,142,373.3,313.3,441.8,506,,,,,Union 4,Zone
A9074za,Male,AllSite,10yrs,312441,1828,492.0,469.1,515.8,143695,1194,544.8,513.0,578.3,71675,326,446.2,396.1,501.0,65785,176,364.0,306.9,428.0,30899,89,299.4,238.5,371.3,386,,,,,Union 4,Zone
A9075za,Both,AllSite,10yrs,541506,2789,489.7,471.0,508.9,352363,2058,516.2,493.2,540.1,90310,431,481.5,435.7,531.0,73984,194,369.1,312.4,432.5,22639,75,297.3,232.4,375.2,2210,,,,,Burlington 6,Zone
A9075za,Female,AllSite,10yrs,243700,1280,470.5,444.4,497.7,165715,954,490.5,458.7,523.9,34657,181,464.9,398.2,539.9,30350,91,421.4,335.2,521.7,11934,46,292.5,209.5,399.3,1044,,,,,Burlington 6,Zone
A9075za,Male,AllSite,10yrs,297806,1509,537.1,507.9,567.5,186648,1104,567.7,531.7,605.5,55653,250,535.8,466.2,612.8,43634,103,365.4,276.1,472.8,10705,29,295.3,187.7,441.8,1167,,,,,Burlington 6,Zone
A9076za,Both,AllSite,10yrs,655851,3775,475.7,460.2,491.5,396133,2718,508.1,488.0,528.9,98293,614,489.4,450.8,530.8,80362,177,332.8,280.5,391.4,79774,228,328.9,285.9,376.6,1288,,,,,Mercer 4,Zone
A9076za,Female,AllSite,10yrs,345687,1873,437.4,417.0,458.5,206856,1320,473.0,445.7,501.8,53587,311,410.5,364.8,461.0,43120,96,345.9,272.7,431.1,41345,134,374.8,311.0,447.8,779,,,,,Mercer 4,Zone
A9076za,Male,AllSite,10yrs,310164,1902,532.0,507.7,557.2,189277,1398,559.8,529.5,591.5,44706,303,621.9,552.5,697.8,37242,81,349.3,269.5,443.6,38430,94,285.9,228.7,352.9,509,,,,,Mercer 4,Zone
A9077za,Both,AllSite,10yrs,654470,2416,355.2,340.9,369.9,151869,976,457.5,428.3,488.3,30916,103,351.8,284.9,429.5,352123,1022,318.9,299.0,339.8,117934,277,238.2,210.0,269.2,1628,,,,,Hudson 1,Zone
A9077za,Female,AllSite,10yrs,329762,1338,361.9,342.5,382.1,75430,535,472.4,431.3,516.8,15686,49,289.9,212.9,386.1,180429,575,316.2,290.4,343.7,57440,160,275.4,233.2,323.2,777,,,,,Hudson 1,Zone
